price,temperature,load
3.001,1.1000000000000014,2.6296940425463164
2.938,1.3000000000000007,2.589159515837097
2.881,2.3999999999999986,2.3810962559328064
2.835,2.0,2.45489127833435
2.806,1.3000000000000007,2.588331060677101
2.807,1.5,2.5494043836141076
2.785,1.6999999999999993,2.5110714457185064
2.86,2.0,2.4548123162494986
2.886,2.8000000000000007,2.3267490617258897
2.985,3.5,2.25713493299573
3.021,3.8000000000000007,2.228174037912513
3.001,3.8999999999999986,2.2284675910017917
2.981,3.6000000000000014,2.252003351463403
2.973,4.199999999999999,2.2179019886048223
2.89,4.199999999999999,2.239256106144747
2.839,3.6000000000000014,2.287107582311273
2.837,4.099999999999998,2.258390331533768
2.839,3.8999999999999986,2.2693936361915577
2.87,3.8999999999999986,2.261671314589083
2.904,3.1000000000000014,2.301887572492219
2.943,2.8999999999999986,2.305246293843878
2.955,2.8999999999999986,2.302392257025642
2.833,3.1999999999999993,2.3127229255999042
2.755,3.1000000000000014,2.33717241940905
2.694,3.3000000000000007,2.339585012388142
2.438,3.1000000000000014,2.4077249572661876
2.433,3.3999999999999986,2.3918005254547783
2.39,3.1999999999999993,2.4109643271902184
2.378,4.0,2.369963002244062
2.319,5.199999999999999,2.323497454238642
2.369,6.0,2.2854698010177947
2.787,6.0,2.1823089156621083
2.885,6.9,2.1429341157114794
2.942,7.900000000000002,2.1161616740469174
2.959,8.3,2.107863117523467
2.93,7.5,2.1234592484477206
2.896,9.0,2.1210666397851905
2.862,7.800000000000001,2.1397566807827126
2.683,8.8,2.181425757699398
2.489,9.9,2.227367770702368
2.422,10.299999999999999,2.2406800072682267
2.547,10.299999999999999,2.2111674907795966
2.817,9.200000000000001,2.142217601184904
2.876,7.399999999999999,2.139757016311707
2.951,6.799999999999999,2.1255796019450837
2.982,5.800000000000001,2.131665430905661
2.922,5.400000000000002,2.1667607492085676
2.52,3.8000000000000007,2.3524230263506722
2.593,3.0,2.3807531027724207
2.367,2.6999999999999993,2.4475641841280518
2.413,2.1999999999999993,2.4795083605083983
2.421,2.0,2.4944064951277443
2.795,4.099999999999998,2.268900095182628
2.889,7.800000000000001,2.132159878818038
3.477,9.200000000000001,1.919461396542905
3.667,10.9,1.831942199044803
3.73,8.2,1.8204072194489118
3.512,8.8,1.908300818458956
3.401,10.7,1.9423084160774124
3.267,10.9,1.991746132369533
3.17,11.099999999999998,2.025666769953083
3.154,12.600000000000001,2.0298889300914493
3.044,14.7,2.069496958360684
3.041,14.599999999999998,2.070269194686146
3.043,13.5,2.067961831360581
3.099,12.699999999999998,2.0486690861805257
3.126,11.4,2.0402977630466137
3.177,9.500000000000002,2.028928027938745
3.155,9.500000000000002,2.0365182353044156
3.174,8.0,2.0407436559489893
3.057,7.399999999999999,2.0859715006907
2.846,6.700000000000001,2.156289629770998
2.859,6.0,2.1626990023390054
2.743,5.300000000000001,2.219457367571024
2.748,3.3999999999999986,2.320851570966615
2.781,4.0,2.2780887644619896
2.892,5.300000000000001,2.17985971149382
3.006,6.700000000000001,2.110956460239467
3.187,8.3,2.0336041896424644
3.37,9.6,1.9586060164756556
3.507,10.6,1.9007280123432369
3.427,11.3,1.9308153958385132
3.373,12.3,1.9506351888781044
3.244,13.099999999999998,1.9984636836121632
3.196,12.9,2.015351286880252
3.181,13.399999999999999,2.0210312488045035
3.107,13.3,2.0463574012162495
3.086,11.9,2.0532828741975884
3.077,11.8,2.0563819985353637
3.125,11.4,2.0406386995534476
3.147,10.8,2.034302102618171
3.151,9.7,2.0369059904959124
3.157,8.2,2.04476752639606
3.156,7.100000000000001,2.0565958156419644
3.052,7.300000000000001,2.0887218406605257
2.86,6.399999999999999,2.156468410855967
2.808,5.400000000000002,2.1975135292079226
2.626,4.699999999999999,2.278992082577762
2.457,3.8999999999999986,2.3600285319633794
2.482,3.8999999999999986,2.3552367458583543
2.58,5.199999999999999,2.266223097706171
2.757,6.500000000000002,2.1832194905694733
3.042,7.600000000000001,2.088735277764087
3.228,8.3,2.019300435754358
3.304,9.3,1.9848104032660618
3.202,10.000000000000002,2.0178844827278435
3.16,8.500000000000002,2.0412727350188185
3.118,8.099999999999998,2.058849817924914
3.085,8.3,2.0681611389869046
3.056,7.800000000000001,2.0821794974341494
3.011,7.200000000000001,2.103108373942038
2.99,7.600000000000001,2.1051888937309444
2.979,7.300000000000001,2.111560485793782
3.012,7.300000000000001,2.101644494714743
3.041,7.200000000000001,2.0934461036319783
3.047,6.799999999999999,2.0964734535075253
3.026,5.400000000000002,2.136987451172957
3.03,4.600000000000001,2.1783382939823968
2.972,4.600000000000001,2.195321997333154
2.659,3.8000000000000007,2.3191059297477317
2.625,3.6999999999999993,2.3329205633227965
2.476,3.3000000000000007,2.389442416078369
2.462,3.3999999999999986,2.386407562533034
2.489,2.6000000000000014,2.433703741958585
2.588,3.6999999999999993,2.3417570715664895
2.973,5.100000000000001,2.1680390171475863
3.059,7.100000000000001,2.088789078012911
3.28,9.200000000000001,1.9941394951609983
3.345,11.199999999999998,1.962367593671407
3.242,11.3,1.9999309787307458
3.196,11.099999999999998,2.016593428733256
3.135,11.3,2.0373760587276073
3.098,11.599999999999998,2.0495324835790596
3.1,12.199999999999998,2.0483945553536556
3.071,12.5,2.0580616455499388
3.039,12.000000000000002,2.068851704464237
3.046,12.600000000000001,2.0663666655452944
3.098,11.700000000000001,2.049423170622625
3.102,15.099999999999998,2.0510800697153
3.09,13.399999999999999,2.0521942188745093
3.045,12.3,2.0667339782777137
3.031,11.700000000000001,2.0717310442233314
3.024,11.099999999999998,2.074881847419816
2.887,9.9,2.11916391294323
2.704,9.100000000000001,2.173950907243915
2.631,8.4,2.1980916695945205
2.627,7.700000000000001,2.2047754334082232
2.655,7.600000000000001,2.198218777694151
2.693,8.899999999999999,2.1781018291211214
2.786,10.4,2.14590695651619
2.927,12.000000000000002,2.1030405701427917
3.014,13.899999999999999,2.077989544112012
3.093,13.899999999999999,2.0518097717571924
3.2,15.300000000000002,2.017883283112489
3.153,15.0,2.033470559871351
3.064,14.8,2.0630982095446972
3.079,14.5,2.0574758395620085
3.01,14.399999999999999,2.080073700331995
2.96,14.399999999999999,2.095105114239607
2.893,14.0,2.1139001061375806
2.893,13.3,2.113071083180074
3.037,12.699999999999998,2.069346235811997
3.119,9.6,2.0482930197060703
3.1,8.899999999999999,2.058709629410771
3.098,8.099999999999998,2.0655407463795097
3.172,7.200000000000001,2.049939409890385
3.081,6.799999999999999,2.085408977040267
3.017,6.500000000000002,2.1102217750069783
2.831,5.800000000000001,2.1735377302187695
2.673,5.0,2.252097062552733
2.648,3.8000000000000007,2.321757362383345
2.617,2.8999999999999986,2.3811680469149743
2.545,3.8000000000000007,2.3464569624424336
2.625,5.699999999999999,2.2320350981020045
2.543,7.200000000000001,2.231793763364436
2.666,7.700000000000001,2.194353078544377
2.866,7.600000000000001,2.14053329888313
3.006,6.599999999999998,2.1123194722652068
3.033,7.100000000000001,2.0972174589121186
3.018,7.900000000000002,2.0935863139862705
2.95,7.5,2.11774594635671
2.853,8.2,2.1388457474474354
2.731,6.199999999999999,2.1943818219698734
2.688,6.500000000000002,2.201725145294593
2.668,6.399999999999999,2.2083730779616815
2.748,6.099999999999998,2.191293461404753
2.98,5.800000000000001,2.1322312772223326
3.043,5.199999999999999,2.1418012478009327
3.11,4.900000000000002,2.1359340460119784
3.124,5.199999999999999,2.1155016420137236
3.051,4.399999999999999,2.1830460247170698
2.7,4.300000000000001,2.28149480815425
2.683,4.199999999999999,2.2911107236649007
2.547,4.199999999999999,2.3243985637602194
2.496,4.0,2.3472346521784058
2.414,3.8000000000000007,2.3735727424634216
2.454,4.099999999999998,2.3500133939269405
2.724,5.400000000000002,2.2196947092740245
3.001,4.900000000000002,2.1710007847572848
3.08,5.699999999999999,2.1050238258733627
3.15,5.699999999999999,2.0820671851510935
3.175,5.699999999999999,2.0737151666844325
3.171,6.500000000000002,2.0596722152741807
3.14,7.000000000000002,2.0632439511485994
3.118,6.199999999999999,2.081985001347982
3.105,5.400000000000002,2.111527754621711
3.09,4.600000000000001,2.1589876662693643
3.056,4.399999999999999,2.1814364510791115
3.03,4.199999999999999,2.2013397159472547
3.112,3.1999999999999993,2.2362400017818564
3.141,3.5,2.2076179901570696
3.201,2.5,2.3577959569558136
3.283,2.3999999999999986,2.3753985271190627
3.388,1.6000000000000014,2.5325741029930753
3.299,1.8999999999999986,2.4718698596137667
3.097,1.3999999999999986,2.5705388995339318
3.05,1.1000000000000014,2.6305413210033723
2.983,1.0,2.649679811998088
2.924,1.0,2.6490355381808417
2.894,0.5,2.7236637814920885
2.974,1.6999999999999993,2.5112201918379586
3.104,2.5,2.359649476241124
3.296,3.1000000000000014,2.2433024323976665
3.936,1.6000000000000014,2.390652500957087
4.299,1.8000000000000007,2.490569253177855
4.39,3.5,2.1299971180540296
4.21,3.1999999999999993,2.1939281864402678
4.211,3.3999999999999986,2.1533460819393473
3.965,2.3999999999999986,2.249505067525718
3.8,2.3999999999999986,2.3658623564552417
3.557,2.6999999999999993,2.311575029890592
3.534,2.6000000000000014,2.331463366087471
3.334,2.1999999999999993,2.4127224845866304
3.455,1.8000000000000007,2.4914221589942804
3.412,2.5,2.3535900028982977
3.386,2.0,2.4519063492543314
3.49,1.6000000000000014,2.533042632612227
3.535,0.8999999999999986,2.6834258544022327
3.415,0.10000000000000142,2.8575769103842474
3.177,-0.6000000000000014,2.7958835979822028
3.129,-0.8000000000000007,2.770657746187109
3.062,-1.1999999999999993,2.7216417380997413
3.027,-1.1000000000000014,2.728893682785371
3.031,-0.5,2.782657111089151
3.077,0.8999999999999986,2.672149249048013
3.239,1.8999999999999986,2.4720997154349997
3.741,3.1999999999999993,2.2080156567310807
4.339,4.099999999999998,2.013300481855643
4.789,5.699999999999999,1.7049051931658359
4.293,2.3000000000000007,1.4802952003317458
3.916,1.6000000000000014,1.696629974536428
3.922,2.8000000000000007,1.7060094234464969
3.613,3.3999999999999986,1.8624719497516102
3.612,3.3999999999999986,1.9021604308827047
3.452,3.3000000000000007,1.9802181431627839
3.412,3.0,2.0388710638138843
3.501,3.1999999999999993,2.0827277476198525
4.027,2.8000000000000007,2.118905416613126
4.106,2.3999999999999986,2.1640652885963094
4.264,1.6999999999999993,2.2005717883016334
3.97,1.1000000000000014,2.233484880683244
3.952,0.8000000000000007,2.2833224811078274
3.691,-0.1999999999999993,2.307454422200075
3.26,-0.1999999999999993,2.3740588889919514
3.116,-0.6999999999999993,2.47867716455585
3.041,-0.1999999999999993,2.7683155294904607
2.95,-0.5,2.769380137539594
2.926,-1.3999999999999986,2.6886501150460784
2.959,-1.3999999999999986,2.694068733643794
3.089,1.3000000000000007,2.590629460657831
3.491,3.6000000000000014,2.1423318971128866
4.31,5.900000000000002,1.6936720297132555
4.449,4.800000000000001,1.4318089693280054
4.193,5.600000000000001,1.536047592384468
3.854,4.6,1.7310675911907787
3.747,6.399999999999999,1.838017899172516
3.603,5.5,1.9249113000373772
3.523,5.0,1.9824535664706238
3.344,5.0,2.0500165027612254
3.382,4.5,2.0635531690685496
3.319,5.199999999999999,2.048602244883573
3.48,4.600000000000001,2.020950798756322
3.575,4.900000000000002,1.9669987113601384
3.494,3.8999999999999986,2.024632056425278
3.298,3.3000000000000007,2.1205136736427685
3.164,2.3999999999999986,2.2101569518798563
3.052,1.0,2.276941197436917
2.876,0.5,2.37845656120267
2.988,0.1999999999999993,2.578881353437147
2.799,-0.3999999999999986,2.7522716731946795
2.746,-0.1999999999999993,2.761351259475037
2.727,-0.6000000000000014,2.720682823325162
2.709,1.3999999999999986,2.568226430244335
2.996,3.1999999999999993,2.2733914272369717
3.616,4.399999999999999,1.9904585968751345
3.878,5.699999999999999,1.793222273913275
4.116,6.700000000000001,1.6392741939054745
3.915,7.000000000000002,1.747797724565597
4.004,7.5,1.6936328611867149
4.105,8.500000000000002,1.622113738052204
4.025,9.100000000000001,1.6637874855675043
4.11,9.7,1.6097948833102484
3.169,7.800000000000001,2.044380151807148
3.045,7.399999999999999,2.0898788735421787
3.051,8.500000000000002,2.077801547155284
3.121,7.900000000000002,2.059677715185695
3.397,7.399999999999999,1.9669174193205752
3.419,6.0,1.9796778867151785
3.13,4.900000000000002,2.129343604692779
3.131,3.8999999999999986,2.1863639392711054
3.08,3.6000000000000014,2.2215588209225583
3.02,3.0,2.2787877222624635
2.942,2.8000000000000007,2.3135406157989693
2.895,2.1000000000000014,2.4357887092372197
2.872,1.0,2.6484799320274286
2.852,1.3999999999999986,2.5688991365514657
2.812,4.699999999999999,2.2317566398567776
2.873,7.399999999999999,2.140597906321734
2.905,8.500000000000002,2.1218413441425668
3.017,8.4,2.089652901257273
3.221,9.200000000000001,2.0152148010934656
3.328,9.799999999999999,1.9733329785545906
3.197,8.500000000000002,2.028504432030377
3.104,9.9,2.051993327033191
3.028,9.9,2.0772270630620158
2.914,10.099999999999998,2.110652799292813
2.844,10.8,2.1285286151577276
2.848,11.3,2.126429945789129
2.888,10.6,2.116519960402084
2.99,8.099999999999998,2.1005166298183546
3.22,7.200000000000001,2.0334178544967116
3.242,6.599999999999998,2.0338155108293074
3.185,6.799999999999999,2.0506468228919164
3.166,5.800000000000001,2.072751893608991
3.14,5.400000000000002,2.1000037016393485
3.034,5.0,2.1551479119164174
2.766,5.800000000000001,2.1910946248341716
2.654,6.500000000000002,2.210754891025708
2.565,7.000000000000002,2.2281771239244605
2.563,6.700000000000001,2.2321787622806246
2.582,7.100000000000001,2.2226165318350604
2.583,8.2,2.212345242778817
2.641,8.2,2.196887579400155
2.711,9.3,2.1709810586956793
2.799,9.3,2.1467166084610674
2.911,9.7,2.1131296854629
2.941,9.799999999999999,2.1040340648895386
2.925,10.4,2.106460692213016
2.91,10.500000000000002,2.110486895116503
2.842,10.9,2.1288601768621347
2.797,11.3,2.1408001728418316
2.806,11.8,2.137705056121813
2.878,10.500000000000002,2.1196636716051156
2.946,10.7,2.0994993372763475
3.065,11.4,2.0608489762054147
3.163,11.199999999999998,2.0279082347235398
3.199,11.099999999999998,2.015540086747148
3.194,10.9,2.0177372904413513
3.145,10.4,2.0361721853549075
3.037,9.9,2.0742769089228057
2.959,9.6,2.099695446164264
2.743,9.3,2.16221299924641
2.718,8.7,2.1725500920448884
2.67,9.100000000000001,2.1831818206349887
2.716,8.899999999999999,2.1718411431012323
2.977,8.8,2.098977895203582
3.299,8.7,1.9906772260578642
3.708,9.0,1.8231767960891796
3.996,8.6,1.6847183456301902
3.806,8.6,1.781127829588422
3.68,9.500000000000002,1.8322905857008067
3.705,10.4,1.8166095582809232
3.631,12.4,1.8457393220459422
3.72,13.8,1.8071790084785293
3.268,13.5,1.990219392243829
3.218,13.099999999999998,2.0077330087561363
3.235,12.199999999999998,2.0015266636950613
3.684,10.099999999999998,1.8273305892158676
4.014,7.800000000000001,1.6837586476731226
3.891,5.800000000000001,1.7596120469365064
3.302,3.8999999999999986,2.002554867320894
3.294,3.1999999999999993,2.1034237021222677
3.179,3.1999999999999993,2.2287906969197318
3.025,2.8000000000000007,2.3072847773379284
2.903,2.3999999999999986,2.380909349209439
2.801,1.6000000000000014,2.5304727309374995
2.735,1.3000000000000007,2.58790248745154
2.718,1.8000000000000007,2.492094832370571
2.703,3.1000000000000014,2.3493428928228757
2.818,4.600000000000001,2.235528815991118
3.615,5.599999999999998,1.9151710133228206
4.586,7.800000000000001,1.4135237944637886
4.85,9.7,1.2359269735693166
4.591,8.999999999999998,1.2569740872398456
4.135,9.299999999999999,1.5875113477755878
4.131,9.9,1.5959794749106917
4.138,9.500000000000002,1.5940169026150774
3.929,9.100000000000001,1.7156665088255947
3.083,9.200000000000001,2.0625105090174793
3.063,9.0,2.0703715863979717
3.039,9.100000000000001,2.077647901581052
3.08,9.399999999999999,2.0624083619140974
3.721,9.0,1.817294903435724
3.612,8.4,1.8702703300682308
3.02,7.399999999999999,2.097963613845064
2.965,7.5,2.1134390439967112
2.904,7.5,2.130838259439958
2.703,7.700000000000001,2.1843949690831233
2.501,7.700000000000001,2.237999432928608
2.443,6.9,2.2584674338405333
2.426,6.300000000000001,2.269369314947997
2.433,6.599999999999998,2.264087464009881
2.48,7.600000000000001,2.2434753585121947
2.524,7.800000000000001,2.2311144098098667
2.849,8.7,2.136293799247486
3.591,8.8,1.8757158356320611
3.6,8.6,1.8735725420892804
3.462,9.399999999999999,1.924176984613239
3.353,10.7,1.9605725800396525
3.294,11.8,1.980447574784703
3.241,10.9,2.0010981385019595
3.274,11.4,1.9882343456088727
2.985,11.8,2.086209962292388
2.891,10.500000000000002,2.115945570920425
2.948,10.4,2.0997849407246085
3.394,10.4,1.94597746526474
3.725,10.299999999999999,1.8079072415313946
3.618,9.799999999999999,1.8577141483815243
3.247,10.099999999999998,2.001533033179147
3.179,9.100000000000001,2.0305108812283823
2.804,9.200000000000001,2.1458472830445556
2.668,8.6,2.1867704802026604
2.541,9.200000000000001,2.217158363996974
2.372,8.899999999999999,2.2573658446653933
2.243,9.0,2.2844204293503965
2.068,9.0,2.321536358290149
2.263,9.399999999999999,2.2782212907480517
2.601,9.6,2.1993151523541137
3.475,9.7,1.9173671050144974
4.16,9.9,1.5781591076387926
4.149,10.6,1.581891483055272
4.254,11.199999999999998,1.5134881118218466
4.473,10.9,1.3575892879371723
4.401,11.3,1.4112059772830092
4.404,11.500000000000002,1.4087194704006016
4.422,11.500000000000002,1.3954003802038337
3.287,12.000000000000002,1.9828484077267938
2.897,12.4,2.11155400464055
2.903,11.599999999999998,2.1103215074148176
3.16,10.7,2.0300941284997522
3.289,10.299999999999999,1.9855955615821044
3.28,10.4,1.9885194686550993
2.838,10.6,2.1307405753317625
2.808,10.2,2.1404001932097914
2.77,10.6,2.149788566874862
2.681,10.099999999999998,2.1757877780649384
2.566,10.000000000000002,2.2070952688490726
2.501,9.9,2.2246899856000435
2.471,9.9,2.231309558570829
2.5,10.000000000000002,2.2245951123279397
2.513,9.799999999999999,2.2218983967688093
2.672,10.7,2.176464236882138
3.038,11.3,2.069940204373245
3.896,13.599999999999998,1.72174336260125
4.155,14.7,1.5781730375310807
3.99,16.3,1.679933522001332
3.895,17.1,1.7329194694299583
3.98,17.9,1.6918811017697535
3.772,19.9,1.8030801256222901
3.638,19.9,1.8629632426173066
3.421,20.2,1.956197548392426
3.376,20.4,1.978052262869261
3.031,19.6,2.0875689633033296
3.119,17.9,2.053360336283421
3.18,16.8,2.0290798724802914
2.977,16.9,2.0963520602266414
2.884,17.3,2.124355189347403
2.864,16.8,2.1285632935902123
2.697,16.0,2.172797232859868
2.506,15.2,2.2222016896874384
2.344,14.1,2.2558470546022638
2.304,14.1,2.2644714097933645
2.218,14.1,2.282917162256246
2.094,14.8,2.3103995870401457
2.084,15.7,2.3142976090085736
2.257,16.5,2.2792669887765924
2.326,18.3,2.2691226162802325
2.378,19.9,2.261925302009796
2.493,19.1,2.235273031883994
2.506,17.2,2.2270860088433078
2.507,18.7,2.230853537751555
2.411,17.4,2.248548402980928
2.383,17.6,2.2551101302112784
2.283,17.7,2.276795837030973
2.197,17.1,2.2935836764780584
2.227,17.3,2.287713871516382
2.387,16.2,2.250635924184754
2.692,16.3,2.1748874862459786
2.737,15.099999999999998,2.1597469131876856
2.717,14.5,2.1640375802581886
2.566,13.399999999999999,2.203485733705135
2.649,12.3,2.180731734398536
2.631,12.4,2.185585140261246
2.519,12.000000000000002,2.215713982581317
2.309,11.599999999999998,2.2626487404584723
1.812,10.4,2.359029435516681
1.412,10.000000000000002,2.4162215319362286
1.218,10.299999999999999,2.441211393963353
1.165,13.099999999999998,2.445832687843987
1.152,14.2,2.448503610964259
1.198,14.599999999999998,2.4429794655092434
1.236,14.7,2.4381420883962903
1.404,14.899999999999999,2.416098433888157
2.206,15.300000000000002,2.2875238684555206
2.43,15.500000000000002,2.2397426271609864
2.201,16.1,2.2902881348789044
1.947,15.7,2.340247747941666
1.788,16.0,2.364519128913436
1.614,15.899999999999999,2.389136352904708
1.719,15.7,2.3738814127317487
1.884,15.099999999999998,2.3485786331838634
2.305,15.8,2.2674017859815296
2.491,16.0,2.227543745757116
2.581,16.0,2.2040834163705365
2.515,15.300000000000002,2.2200363070054565
2.539,14.7,2.212436650325728
2.477,13.8,2.22651473076485
2.395,12.4,2.243598400858112
2.336,11.199999999999998,2.2573096092169163
2.314,11.199999999999998,2.2620545061183126
2.297,9.799999999999999,2.26932889890024
2.287,11.4,2.267600474635319
2.308,12.3,2.2624487088590866
2.449,12.099999999999998,2.2319048821813974
4.909,12.5,1.154737933676296
4.006,13.3,1.6628666728466297
4.531,14.2,1.3113207118787145
4.982,14.5,1.1787335708737456
4.941,14.7,1.1864161846304835
4.983,15.2,1.1994314524924867
4.744,16.2,1.2464200352011385
4.817,15.300000000000002,1.2120724058097376
3.693,15.300000000000002,1.8229498623639022
3.694,15.400000000000002,1.8227993509794742
3.606,17.4,1.8680277034559816
3.479,17.799999999999997,1.9215835792812477
3.511,17.1,1.9063592757753318
3.37,15.8,1.957333326398337
2.874,14.899999999999999,2.1209282782215775
2.795,14.3,2.1421070298111315
2.683,13.399999999999999,2.1718982318318583
2.422,12.3,2.2377369530481306
2.407,11.4,2.2416519629976297
2.334,10.7,2.258690095543914
2.307,10.2,2.2658367580532186
2.301,10.099999999999998,2.2674374344987323
2.328,11.0,2.2593536002138204
2.426,12.9,2.236903250078004
2.828,13.599999999999998,2.131885743476864
3.658,13.399999999999999,1.8344764947313181
5.003,13.3,1.1549413687081702
4.189,13.2,1.5543529593043142
4.175,14.1,1.5644657573577496
3.694,14.3,1.81990694498173
3.654,14.5,1.838129796982997
3.655,16.2,1.8426008513342478
3.101,16.1,2.053979493996428
2.91,13.8,2.108735041389789
2.906,13.5,2.1095306652050976
3.184,13.8,2.02048060015712
3.375,13.399999999999999,1.9503757882577977
3.339,13.399999999999999,1.9639635287711354
2.771,13.2,2.1474686160174583
2.8,12.9,2.1391599358346314
2.731,12.600000000000001,2.1582707940317762
2.499,11.4,2.221506675952757
2.264,11.500000000000002,2.272427374413593
2.122,9.9,2.306294670847253
1.961,9.9,2.3381759241177567
1.964,10.000000000000002,2.3373919355361266
2.092,10.8,2.3102200982507983
2.322,12.9,2.2594680800083715
4.178,13.000000000000002,1.5610487238727435
10.085,11.0,1.4058934086343016
5.301,12.000000000000002,1.155987911024946
4.983,11.599999999999998,1.1576884160361929
4.907,13.099999999999998,1.1578568177383803
4.991,15.0,1.192652452579187
5.133,14.5,1.1795179660806858
5.035,14.3,1.1735403925424117
2.764,14.0,2.1503041550181674
2.625,12.5,2.1871952971808755
2.637,11.500000000000002,2.1845372573079858
2.783,12.000000000000002,2.1440018656971516
3.796,12.600000000000001,1.7703471626554357
3.655,11.099999999999998,1.8367359870105175
2.596,10.299999999999999,2.1980879420277337
2.669,9.7,2.1805721888069347
2.683,9.6,2.1771993968375205
2.518,9.100000000000001,2.223764615415159
2.437,9.200000000000001,2.2417159155874633
2.384,8.6,2.2565707535539348
2.357,8.4,2.2636666704346324
2.34,9.6,2.260871139254662
2.294,11.500000000000002,2.265980839024275
2.409,14.0,2.2416256806184682
2.413,13.3,2.2400096106469087
2.721,15.0,2.1639308258022996
3.19,13.899999999999999,2.018526044431919
3.44,14.399999999999999,1.9268015273445132
3.654,13.899999999999999,1.8369803662448174
3.344,17.0,1.9708157701551727
2.516,17.6,2.2255233098291147
2.313,16.6,2.267543329801853
2.272,16.7,2.2765780927386823
2.264,18.1,2.281832230012516
2.348,17.2,2.261598692952679
2.571,15.7,2.2060551075679182
2.626,14.3,2.1884862597827346
2.712,13.099999999999998,2.1637048195029154
2.631,12.600000000000001,2.185572698817426
2.791,12.4,2.1416164336186663
2.635,11.599999999999998,2.184968334351696
2.531,10.8,2.2141005291472715
2.407,10.000000000000002,2.24489590441288
2.369,9.3,2.255940502074021
2.348,8.6,2.2642984845014
2.294,8.8,2.2746490006325777
2.369,10.7,2.2511281022738414
2.5,12.699999999999998,2.2206032568602936
2.736,14.599999999999998,2.158975334546263
3.397,15.8,1.9470537609672538
3.657,16.9,1.8441978430678043
3.56,16.8,1.8852155801680952
3.4,16.2,1.947058911591445
3.308,16.7,1.9831285632275644
3.086,16.6,2.060432670099322
2.832,15.099999999999998,2.133278584252172
2.712,14.2,2.1649434631601365
2.753,15.500000000000002,2.156238733913577
2.863,16.5,2.1279680046202176
3.205,16.9,2.0206870090191025
3.395,16.0,1.9483930596835812
3.316,13.899999999999999,1.9731886753837478
2.912,12.8,2.107241956895624
2.934,12.099999999999998,2.1009515199608764
2.867,11.3,2.1210272545099733
2.672,9.9,2.1789601316044065
2.561,8.4,2.2167191233346757
2.469,7.600000000000001,2.2458488866525212
2.43,7.100000000000001,2.2590822947765394
2.405,7.300000000000001,2.262392547221045
2.379,9.0,2.255306744750113
2.362,10.6,2.252881999610661
2.472,9.6,2.2322671758487282
2.724,10.7,2.162242666968969
2.94,11.199999999999998,2.100160360773604
3.124,10.6,2.042722222786381
2.976,10.099999999999998,2.092626983714454
3.856,10.000000000000002,1.746863050538492
2.987,9.9,2.09017648042793
2.946,9.7,2.103019198039215
2.789,9.399999999999999,2.1489978636596754
3.441,9.200000000000001,1.9336458922024369
3.533,8.8,1.899771921826937
3.502,9.100000000000001,1.9101346535343597
3.504,9.200000000000001,1.9086513459117325
2.822,9.100000000000001,2.1413812482221175
2.723,9.100000000000001,2.168764416805314
3.178,9.399999999999999,2.029111103751514
2.535,9.200000000000001,2.2187463016959432
2.408,9.6,2.2461912469517755
2.125,9.3,2.308018340358986
1.608,8.2,2.3976233602391157
1.866,8.2,2.3607720376415005
1.658,9.399999999999999,2.384409181292901
1.425,9.200000000000001,2.417319235268381
0.991,9.500000000000002,2.472384659919867
1.436,10.9,2.4108719726397183
1.827,11.700000000000001,2.3547260605818634
1.904,13.000000000000002,2.3430168146537205
2.282,12.8,2.2680374332445723
2.356,13.899999999999999,2.2530002112252356
2.339,15.500000000000002,2.2594417663302937
2.277,16.3,2.274511398210921
2.245,15.6,2.2798202284405966
2.191,14.1,2.288686364697057
2.173,15.099999999999998,2.294159509258223
2.253,14.3,2.275693021754293
2.383,14.899999999999999,2.2487013463352916
2.593,13.599999999999998,2.196456284955689
2.877,12.5,2.117280185896788
2.6,12.5,2.1939310660738927
2.582,12.4,2.198773453337531
2.511,13.2,2.217950298346665
2.406,13.2,2.2414549020551724
2.227,13.000000000000002,2.2799393818828655
2.14,13.3,2.2987298297416796
2.143,13.7,2.298458818588875
2.203,13.8,2.2857629001373367
2.269,14.1,2.271992780215447
2.482,14.8,2.2269218100014947
3.393,15.400000000000002,1.9474701479458405
4.167,18.0,1.5819556757907447
4.306,18.9,1.4932101228373147
4.271,18.0,1.5141190890822593
4.182,19.1,1.576585424269312
4.132,16.8,1.599142946290332
3.893,17.799999999999997,1.7367019098453356
3.833,16.6,1.7617448537616005
3.558,16.0,1.8833981851078478
3.632,15.7,1.8510709855361487
3.7,14.7,1.8180994047464452
4.116,13.8,1.5999884433215663
4.302,12.5,1.4801359461931891
4.232,11.599999999999998,1.527187934536533
3.598,10.2,1.8643960708042577
3.557,9.500000000000002,1.885127491424037
3.331,8.099999999999998,1.9840362876299353
2.823,8.099999999999998,2.148039890161492
2.728,7.000000000000002,2.1848457212496424
2.654,6.300000000000001,2.2134429226522716
2.637,6.399999999999999,2.2165704288317256
2.629,7.800000000000001,2.203358209152811
2.643,10.299999999999999,2.1854390232042724
3.054,11.0,2.065191825540294
3.805,11.4,1.7670081718964654
4.96,11.9,1.1551190786226582
5.223,11.4,1.1632698877341507
5.008,12.5,1.1496082062918855
4.957,10.699999999999998,1.1693290783469377
5.01,11.4,1.1603505021154117
5.771,11.4,1.1725759388899162
5.005,11.0,1.169627494687992
3.907,10.3,1.7152532452082312
3.403,10.2,1.9432718255434225
